sampleid	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
2_0506_9758	0.19377255357193093	0.12564111349958723	0.009992968914452035	-0.12363124637837489	-0.03259401372143161	-0.2011792580190861	0.14145247382163295	0.05841944306902266	0.2267793968666955	-0.009694513571066696
3_0523_9831	-0.3163607724204971	-0.20179091201894422	-0.05322941600327599	-0.230826151514889	-0.026758781878737984	0.14642266812400762	0.10211030766002124	-0.012192603360538097	0.05957950645661938	-0.03545561326209015
3_0523_9832	-0.30361389949642487	-0.17024742131496537	-0.08563303288065237	-0.21819078618223248	-0.022430439414765822	0.14732372569435156	0.1600317342215007	-0.02362278840848809	0.055096861565379886	-0.024172056221164483
3_0523_9835	-0.26103574446581446	-0.13520734413879104	-0.040682248789460924	-0.27770542509115775	-0.007875208818815094	0.12743557949063933	0.06061632415704035	0.01395260434747947	-0.017866375688497315	-0.011376216049945823
3_0523_9836	-0.30031407533230536	-0.18395563545291338	-0.06151721611271721	-0.2562279691293131	-0.015222860869742982	0.1347770850524673	0.10866851069363687	-0.032385321514016165	0.06947292177961155	-0.04492305757426304
3_0523_9837	-0.3211236547167021	-0.17031565499193813	-0.057121325267525266	-0.26084992415367503	-0.025092409187358188	0.12728974291031195	0.12907546341010376	-0.013228707803174193	0.04220514690925536	-0.013410122994702059
3_0523_9838	-0.310032598421055	-0.11363559503424796	-0.07496505464932855	-0.23720795790622232	0.01420445413015248	0.1407316865475137	0.08515380956701278	-0.039820386401538725	0.060178257552486465	-0.07748538311794488
3_0523_9839	-0.2634484130762408	-0.15957638911843075	-0.033097591083360536	-0.2677366848452487	0.0008822613065385998	0.16747134749811213	0.052201898686297564	-0.00426949883661966	0.009634187070853707	-0.0304630574198758
3_0523_9840	-0.28401390826990025	-0.15107681802922407	-0.025881548515797926	-0.23540556620317843	-0.013065507265867136	0.14978600131884998	0.07946974523601433	0.004820964971060861	0.02412792028603687	-0.03818525835474602
3_0523_9841	-0.31250595652758517	-0.18145064090972768	-0.05355693486170156	-0.2751824367014471	-0.0218866134416734	0.1143819700591285	0.11399475781857393	-0.05110643379975651	0.05633672168875814	0.010648702898435046
3_0523_9842	-0.32049961590126896	-0.16984887579122052	-0.06579490170120696	-0.23139077357641386	-0.0182812142799989	0.1676006030807938	0.09896030302462107	-0.016573158321229374	0.015416609025783323	-0.02152329196842049
3_0523_9843	-0.31052123884658744	-0.1540201354723206	-0.050896413062412535	-0.256057125162665	-0.02347717703703809	0.14212646473247822	0.08799221738149052	-0.02306273794129191	-0.007583943418121506	0.018439312069813755
3_0523_9844	-0.29972256667488306	-0.13143263131523222	-0.08715280585840197	-0.28135999161942565	-0.0066598755387912885	0.11380344695869678	0.10476598578286112	-0.041498788810104804	0.01261547661593519	0.03241666680751765
3_0523_9845	-0.3016523238811989	-0.14262102407626095	-0.05958739300463996	-0.2536070226590219	-0.020361383792238973	0.1386383994779339	0.09914028172216093	-0.014327217008976894	-0.016991768680978583	0.025006223287539996
3_0523_9846	-0.29886055394587985	-0.14186185319174768	-0.05133231781527404	-0.2861953801655089	-0.01689922913577592	0.06694139961970753	0.08584037939335372	-0.05570175286299752	0.050154923334132295	0.029211102469293083
3_0523_9847	-0.32179807925985154	-0.1673127384213347	-0.05241644505033663	-0.25246717757713255	-0.023608450307543095	0.06840017973323201	0.10996544752105632	-0.05878794002260821	0.052658719067525686	0.03822640936948576
3_0523_9848	-0.2749192424646335	-0.17056972637215823	-0.06807715217896759	-0.2827362862114226	0.014517203223538307	0.01747039094850278	0.1198827589594474	-0.0277487553473306	0.010176919479200118	0.0036263525476821386
3_0523_9859	-0.2774610987561181	-0.16819822982186006	-0.054528131164214025	-0.26277821506962684	0.018158543311535016	0.03190004800421224	0.1172599425482915	-0.023687280726124645	0.02711962053882766	0.008959860428252722
33.9831.0528	0.29582099390198724	0.03472665196873816	-0.23795731017818852	0.03514050951722125	-0.013801067870771906	0.11955353865946922	-0.02090925553826732	-0.04813127717332746	0.07795558267389349	0.18119579782253228
33.9832.0528	0.31027200456996534	-0.06210727654615077	-0.27871472296694483	0.08448247012459725	0.0008421139463097454	0.05920317968253603	-0.03956198730770255	-0.04251551080590223	-0.1459913491412457	0.06018518417034111
33.9833.0528	0.28579840064138795	0.027865229837887803	-0.14921992564043962	0.04465119164175102	-0.0035507080958925123	0.1404413108414175	-0.05825764097408117	-0.04248877156416819	-0.0016476927436072097	0.19021119142748222
33.9834.0528	0.1627394005677559	-0.0013925291364593106	-0.06981881243313215	-0.06188435629751208	0.05728625156338815	0.08150432726279762	-0.06322957743747128	0.07972025354819394	-0.11970451418590697	0.15969027771078428
33.9835.0528	0.22641188785042396	-0.10473294107624163	-0.27098794475636345	-0.02768883794506674	0.011234761088880236	0.029822330880848184	-0.05152797273768318	-0.0019751434051303984	-0.09231316924340956	-0.006637142494506952
33.9836.0528	0.3407442199659549	-0.1694123087748579	-0.2379697178499099	0.006970464119520413	-0.06560932959522227	-0.170305546148378	0.0017195574852269105	-0.008788122283141374	0.022870658934037266	-0.027041637342248723
33.9837.0528	0.3604046913442199	-0.13889399423551027	-0.07566927588646506	0.010326335629114234	-0.08596453288090053	-0.14433769870419563	-0.03405746494899599	0.05424921343454579	0.011877541033451466	-0.0752909071916849
33.9838.0528	0.19819283446561967	-0.04062311377286713	-0.053232926002311845	-0.12879964815422432	0.024243560000265604	0.1304000133681087	-0.1399887878675004	0.06990299556896878	-0.06329555339486485	0.04747570484454169
33.9839.0528	0.1747981852861273	-0.12030453653333943	0.08084563196225437	-0.1143526685295266	-0.045217292793068076	0.12018054652314912	-0.20413389294803516	0.08649819624942176	0.017008229624166524	0.04444430644299765
33.9840.0528	0.18614329777713803	-0.09822014679479599	0.03520853651101691	-0.14286383788477694	-0.0021079306134668798	0.10633537467541895	-0.14638471071309697	0.04357605784330506	-0.01953065405920291	0.07939419342707661
33.9841.0528	0.06670891601494039	-0.08133263426859484	0.04559163001000886	-0.14222588578205878	0.0554892126028533	0.11078850462547611	-0.24055244375774662	0.07128024474887157	0.1418473248957533	-0.05458350890711924
33.9842.0528	0.26456924845165564	-0.11804966578263053	0.07402425313980066	-0.10316052809958225	-0.12035311168398026	0.041863844262415545	-0.2089353350148103	0.08622011953092369	0.06092796101643516	0.005749985702942802
33.9843.0528	0.18768058142400776	-0.1457359072978905	0.02901521998643353	-0.1289627155487927	-0.03951320101270625	0.08638694207037141	-0.15786436651613925	0.061514172962746805	0.04341664475207108	0.050997533808726
33.9844.0528	0.0932930813970205	-0.16199857868129888	0.14352226159112833	-0.1436066062446353	0.02275573113842469	0.07628413005597612	-0.23808673409412084	0.07242587228490874	0.0841879018884467	0.09938216597022208
33.9845.0528	0.2695114471089783	-0.202287903033194	-0.0018422807843181451	-0.058248184451563816	-0.058133985249890184	-0.013323275670628701	-0.2277648244336084	0.09267526030772508	-0.06798052717313717	-0.05214524224663294
33.9846.0528	-0.02718726711336305	-0.13578891603241747	0.026183961351844802	-0.25742725272213773	0.027554787602422727	-0.04621347774823585	-0.10847335413953292	0.0652282447040585	-0.10117932694944566	0.05747043349441527
33.9847.0528	0.22139235250996184	-0.17748649564627567	0.07995939837562742	-0.12346727375037239	-0.08740619246390693	0.007367712601641117	-0.220771285690604	0.0950663973258394	0.19023649946802842	-0.02329458788491168
33.9848.0528	0.022676193982175467	-0.09597489977486783	0.09444200471259022	-0.2707740101492852	0.016649334579623268	0.02291713693210034	-0.1302759224746784	0.07710350664820233	-0.03836899194546206	0.1250040794810179
33.9849.0528	0.15549260560453357	-0.22207292974454176	0.01783197981484026	-0.1532027906821863	0.004054923511287285	0.022557156123674357	-0.22167968311388142	0.11726926855753306	-0.07858373361391605	-0.028441553738215324
33.9857.0528	0.16190582687053057	-0.09477679909363086	0.0940355538710621	-0.1630667435140783	-0.07469200309642729	0.05335380370121695	-0.22390498553037996	0.09529336629358244	0.06733751997361818	-0.004459335802737306
34.9831.0531	0.20287953354062127	-0.02184736772766339	-0.19802032022277227	-0.08205126170989599	0.09247687948853395	-0.07428623270456351	0.037886808987638076	0.13481027413810504	-0.09243993214070968	-0.02222661217002097
34.9832.0531	0.3036046426678614	-0.08861205843326819	-0.3351912539277227	-0.015644964900135117	0.02701604888008693	-0.035162737826670655	-0.006847705247387178	0.022760695419438762	-0.10927302918558283	0.0008693730704815429
34.9834.0531	0.20936807352582681	-0.04849462828605758	-0.21336803847367042	-0.08354333963906285	0.10307035250633577	-0.11882126701497846	0.05886283646235336	0.12544710518402208	-0.11926193149640019	0.03205522749755868
34.9835.0531	0.2590131936288701	-0.06776501077768761	-0.21465192574094022	-0.05243301970085561	0.0166319857770685	0.01799191433042458	-0.08795743733498605	0.06740835621762258	-0.16988924696262592	0.010492061684875155
34.9836.0531	0.22873149452866431	-0.1461783452916499	-0.08585961826293748	-0.10776352817723876	-0.008173458775234906	0.013065269976052405	-0.14166343222405328	0.039987179970092816	-0.14579659213156332	-0.019836517618943412
34.9837.0531	0.3137480996132607	-0.07689713702704017	-0.24911763190007885	0.009179865304121255	-0.01854438874461996	-0.029553613750076372	-0.03868275177933566	0.006489815381671012	-0.1331912941827333	0.04388035026599015
34.9838.0531	0.3688243972224093	-0.16365997581268493	-0.21692214999914133	0.03707786813034608	-0.10694858412074926	-0.14655840689071975	-0.016169485932829707	-0.0320610477018127	0.04916205695981382	-0.05267721002291263
34.9839.0531	0.309734872722768	-0.015470844870025337	-0.16145521460288995	-0.03875672966260786	-0.07111201521004648	-0.020401804191399	-0.017864458767286196	0.0015220368479687745	0.07791199335038583	0.1632269634253836
34.9840.0531	0.3110375519344576	-0.12181123052276804	-0.26029631690070826	0.0184291870074244	0.012038087625408929	-0.06501570261255847	-0.01713894846465809	0.01243896155926571	-0.031002349633674542	-0.05972933494677513
34.9841.0531	0.23217125639207833	-0.20840124164711857	0.007168683759144238	-0.08617603772810854	-0.06610522192571178	-0.12784651745124714	-0.15041952563128957	0.12310558240662624	0.011536866513547739	-0.09918735822631482
34.9843.0531	0.3061977904786497	-0.064170457757748	0.15557524185536614	-0.0584649916800491	-0.20789033849850538	-0.0007641198622397176	0.01210558620697166	0.027775423835442382	-0.04775308820220626	0.010580012075806142
34.9844.0531	0.23382427831976232	-0.11388418183228972	0.06672985458499761	-0.10312936070795656	-0.05773007682057079	-0.07281821808966918	-0.10899433881376602	0.12516420114754145	0.1429899447568402	0.030954341861022517
34.9845.0531	0.2899715977355146	-0.022769215840237753	0.009081778948780001	-0.03734186857159156	-0.13600799592607649	-0.04349048497013849	0.10047212314937383	-0.016275379889287095	0.0013771452705633209	0.14894910924171376
34.9846.0531	0.23128445810333018	-0.22848155649582727	0.02180583290526012	-0.07371831253046651	-0.05308992749538399	-0.06973385547679119	-0.19704551779570909	0.1202732016585707	-0.03793680486062507	-0.12734455113270288
34.9847.0531	0.30098241751948474	-0.2494723529589746	0.004736528771694317	-0.027760517249382853	-0.1082810467409717	-0.09400272988696166	-0.2060467143315019	0.0659448173455981	0.012815586883970382	-0.11994082352974218
34.9848.0531	0.20914293085128258	-0.18919107425613707	0.06780153462735919	-0.07276850925497834	0.013896847800007989	-0.02279060975834739	-0.19888694502399853	0.1660924947792364	-0.05977178178686024	-0.06294193033692554
34.9849.0531	0.27384562975015503	-0.08531166404805465	0.053736575657433276	0.030009791422688305	-0.025161240054950934	-0.14231733117381204	0.1575713011090319	0.02490306599759776	0.04934705120213916	-0.2182064400270925
34.9851.0531	0.2863031656002431	-0.2489187521264604	0.022965760905280887	-0.04329294972349526	-0.10618059122704328	-0.07828638522640728	-0.22014357391126413	0.07500810183843534	0.028838729394554837	-0.10965809333952836
41.9871.0530	-0.3539502827153102	0.018708603173268872	-0.0023753290886709545	0.1033506512343823	-0.03457852337860492	0.010634597345483813	-0.02515919994430706	0.12439603361266548	-0.011919743953654199	0.0363132343259033
41.9872.0530	-0.3937118597679965	-0.013222546813699951	-0.0319760222779976	0.16902483724961104	-0.07559438238544879	0.04701382012698382	0.01890155694189603	0.1463062262850946	0.006438779020705661	0.007550441124745934
41.9873.0530	-0.40240109804420104	-0.048364766182262604	-0.03220378077852595	0.19471598486941075	-0.09589869946482142	0.02545488991331929	0.054205476418823846	0.16055552406517898	0.021055478501489908	0.01424229760098995
